station,Date,Mean_TemperatureC,Mean_Humidity,Mean_Sea_Level_PressurehPa,Precipitationmm,CloudCover
PER,2016-09-09,13,72,1023,1.02,6
PER,2016-09-10,16,80,1020,0.25,5
PER,2016-09-11,13,60,1023,0.0,6
PER,2016-09-12,13,47,1026,0.0,3
PER,2016-09-13,13,45,1027,0.0,2
PER,2016-09-14,12,57,1025,0.0,1
PER,2016-09-15,11,77,1015,7.11,5
PER,2016-09-16,11,63,1020,0.0,3
PER,2016-09-17,12,56,1024,0.0,1
PER,2016-09-18,11,75,1014,7.87,7
PER,2016-09-19,10,69,1016,0.0,4
PER,2016-09-20,12,68,1020,0.0,3
PER,2016-09-21,14,67,1017,0.0,1
PER,2016-09-22,12,81,1012,4.06,5
PER,2016-09-23,12,65,1015,0.25,4
PER,2016-09-24,11,69,1016,7.87,4
PER,2016-09-25,11,72,1017,0.0,5
PER,2016-09-26,11,76,1019,1.02,6
PER,2016-09-27,14,73,1014,6.1,5
PER,2016-09-28,10,61,1022,0.25,3
PER,2016-09-29,12,57,1018,0.0,NA
PER,2016-09-30,12,79,1008,2.03,5
ADL,2015-10-01,13,67,1028,0.0,NA
ADL,2015-10-02,19,42,1029,0.0,NA
ADL,2015-10-03,23,19,1023,0.0,NA
ADL,2015-10-04,20,31,1022,0.0,NA
ADL,2015-10-05,24,18,1016,0.0,NA
ADL,2015-10-06,19,47,1019,0.0,7
ADL,2015-10-07,16,44,1032,0.0,3
ADL,2015-10-08,19,41,1029,0.0,NA
ADL,2015-10-09,22,36,1024,0.0,1
ADL,2015-10-10,23,47,1022,0.0,NA
ADL,2015-10-11,16,79,1020,0.0,6
ADL,2015-10-12,14,57,1022,0.0,5
ADL,2015-10-13,14,58,1023,0.0,1
ADL,2015-10-14,18,43,1019,0.0,NA
ADL,2015-10-15,27,16,1013,0.0,NA
ADL,2015-10-16,19,68,1020,1.02,6
ADL,2015-10-17,18,55,1025,0.0,5
ADL,2015-10-18,17,52,1025,0.0,1
ADL,2015-10-19,24,38,1018,0.0,8
ADL,2015-10-20,21,63,1012,2.03,6
ADL,2015-10-21,16,75,1018,0.0,6
ADL,2015-10-22,16,49,1023,0.0,5
ADL,2015-10-23,14,52,1021,0.0,NA
ADL,2015-10-24,21,35,1015,0.0,NA
ADL,2015-10-25,22,48,1015,0.0,6
ADL,2015-10-26,17,58,1023,0.0,4
ADL,2015-10-27,14,55,1022,0.0,NA
ADL,2015-10-28,17,62,1018,0.0,NA
ADL,2015-10-29,19,50,1016,0.0,1
ADL,2015-10-30,20,71,1014,0.0,5
ADL,2015-10-31,19,67,1011,0.0,5
ADL,2015-11-01,18,69,1010,0.0,4
ADL,2015-11-02,18,66,1014,0.0,6
ADL,2015-11-03,22,52,1011,4.06,6
ADL,2015-11-04,21,79,1005,0.51,5
ADL,2015-11-05,18,80,1008,0.25,7
ADL,2015-11-06,17,74,1015,0.0,5
ADL,2015-11-07,16,63,1019,0.0,1
ADL,2015-11-08,24,39,1018,0.0,NA
ADL,2015-11-09,27,30,1014,0.0,NA
ADL,2015-11-10,20,51,1016,0.0,5
ADL,2015-11-11,20,51,1016,0.0,6
ADL,2015-11-12,18,58,1016,0.0,1
ADL,2015-11-13,17,54,1020,0.0,3
ADL,2015-11-14,16,56,1021,0.0,3
ADL,2015-11-15,19,47,1020,0.0,3
ADL,2015-11-16,19,47,1015,0.0,NA
ADL,2015-11-17,23,30,1012,0.0,NA
ADL,2015-11-18,27,32,1011,0.0,8
ADL,2015-11-19,27,45,1012,0.0,3
ADL,2015-11-20,20,59,1017,0.0,3
ADL,2015-11-21,17,50,1024,0.0,3
ADL,2015-11-22,14,54,1021,0.0,2
ADL,2015-11-23,17,56,1020,0.0,4
ADL,2015-11-24,18,51,1016,0.0,1
ADL,2015-11-25,23,41,1004,0.0,6
ADL,2015-11-26,14,42,1015,0.0,3
ADL,2015-11-27,13,49,1020,0.0,3
ADL,2015-11-28,15,53,1017,0.0,1
ADL,2015-11-29,17,55,1014,0.0,1
ADL,2015-11-30,24,47,1005,0.0,3
ADL,2015-12-01,16,52,1015,0.25,4
ADL,2015-12-02,13,48,1025,0.0,4
ADL,2015-12-03,17,43,1024,0.0,NA
ADL,2015-12-04,22,33,1017,0.0,NA
ADL,2015-12-05,27,19,1013,0.0,NA
ADL,2015-12-06,29,18,1009,0.0,NA
ADL,2015-12-07,29,26,1005,0.0,7
ADL,2015-12-08,22,67,1011,0.0,3
ADL,2015-12-09,19,62,1017,0.0,4
ADL,2015-12-10,18,62,1015,0.0,1
ADL,2015-12-11,17,48,1016,0.0,3
ADL,2015-12-12,15,47,1018,0.0,3
ADL,2015-12-13,21,38,1013,0.0,8
ADL,2015-12-14,23,34,1011,0.0,NA
ADL,2015-12-15,28,36,1011,0.76,5
ADL,2015-12-16,29,26,1010,0.0,NA
ADL,2015-12-17,31,23,1008,0.25,NA
ADL,2015-12-18,27,54,1007,0.0,NA
ADL,2015-12-19,33,27,1002,0.0,NA
ADL,2015-12-20,22,59,1009,1.02,5
ADL,2015-12-21,18,51,1020,0.0,5
ADL,2015-12-22,21,45,1018,0.0,NA
ADL,2015-12-23,22,33,1015,0.0,2
ADL,2015-12-24,27,22,1009,0.0,NA
ADL,2015-12-25,26,41,1003,0.0,6
ADL,2015-12-26,18,43,1015,0.0,3
ADL,2015-12-27,18,42,1023,0.0,1
ADL,2015-12-28,21,42,1022,0.0,1
ADL,2015-12-29,22,36,1018,0.0,NA
ADL,2015-12-30,28,16,1012,0.0,8
ADL,2015-12-31,29,19,1010,0.0,NA
ADL,2016-01-01,24,49,1013,0.0,2
ADL,2016-01-02,21,53,1014,0.0,2
ADL,2016-01-03,21,61,1013,0.0,2
ADL,2016-01-04,23,46,1014,0.0,2
ADL,2016-01-05,20,60,1015,0.0,1
ADL,2016-01-06,22,50,1017,0.0,2
ADL,2016-01-07,22,48,1020,0.0,1
ADL,2016-01-08,21,46,1021,0.0,1
ADL,2016-01-09,22,45,1018,0.0,NA
ADL,2016-01-10,26,30,1013,0.0,NA
ADL,2016-01-11,28,38,1008,2.03,6
ADL,2016-01-12,27,44,1009,0.0,NA
ADL,2016-01-13,27,49,1010,0.0,5
ADL,2016-01-14,19,43,1024,0.0,5
ADL,2016-01-15,19,38,1029,0.0,1
ADL,2016-01-16,21,39,1023,0.0,3
ADL,2016-01-17,23,32,1016,0.0,NA
ADL,2016-01-18,24,28,1013,0.0,NA
ADL,2016-01-19,27,32,1009,0.0,8
ADL,2016-01-20,27,65,1009,0.0,4
ADL,2016-01-21,28,40,1008,0.0,7
ADL,2016-01-22,23,77,1008,8.89,3
ADL,2016-01-23,21,60,1015,0.0,5
ADL,2016-01-24,21,56,1015,0.0,3
ADL,2016-01-25,23,55,1015,0.0,1
ADL,2016-01-26,22,44,1013,0.0,NA
ADL,2016-01-27,24,46,1009,0.0,6
ADL,2016-01-28,21,58,1009,0.0,5
ADL,2016-01-29,16,71,1004,9.91,6
ADL,2016-01-30,18,65,1005,0.25,4
ADL,2016-01-31,19,68,1006,0.0,3
ADL,2016-02-01,22,56,1004,0.0,1
ADL,2016-02-02,23,69,999,2.03,7
ADL,2016-02-03,19,57,1013,0.0,5
ADL,2016-02-04,20,51,1019,0.0,3
ADL,2016-02-05,21,55,1017,0.0,3
ADL,2016-02-06,21,62,1014,0.0,1
ADL,2016-02-07,22,61,1016,0.0,1
ADL,2016-02-08,22,53,1020,0.0,1
ADL,2016-02-09,23,50,1017,0.0,1
ADL,2016-02-10,23,36,1014,0.0,NA
ADL,2016-02-11,24,47,1014,0.0,1
ADL,2016-02-12,21,58,1013,0.0,NA
ADL,2016-02-13,20,64,1012,0.0,5
ADL,2016-02-14,19,60,1015,0.0,4
ADL,2016-02-15,19,60,1016,0.0,5
ADL,2016-02-16,20,56,1019,0.0,3
ADL,2016-02-17,18,56,1019,0.0,1
ADL,2016-02-18,18,70,1013,0.0,1
ADL,2016-02-19,20,64,1015,0.0,4
ADL,2016-02-20,19,44,1021,0.0,1
ADL,2016-02-21,23,33,1019,0.0,NA
ADL,2016-02-22,30,27,1016,0.0,NA
ADL,2016-02-23,27,46,1011,0.0,NA
ADL,2016-02-24,23,74,1010,0.0,6
ADL,2016-02-25,21,68,1015,0.25,4
ADL,2016-02-26,19,57,1021,0.0,2
ADL,2016-02-27,18,65,1022,0.0,2
ADL,2016-02-28,20,58,1021,0.0,1
ADL,2016-02-29,19,58,1019,0.0,1
ADL,2016-03-01,23,44,1014,0.0,8
ADL,2016-03-02,23,50,1016,0.0,5
ADL,2016-03-03,23,54,1017,0.0,2
ADL,2016-03-04,22,60,1015,0.0,1
ADL,2016-03-05,27,47,1015,0.0,4
ADL,2016-03-06,29,61,1014,9.91,6
ADL,2016-03-07,25,60,1016,0.0,6
ADL,2016-03-08,27,57,1013,0.0,NA
ADL,2016-03-09,26,69,1015,0.0,7
ADL,2016-03-10,23,84,1016,0.51,5
ADL,2016-03-11,24,74,1015,0.0,2
ADL,2016-03-12,24,64,1018,0.0,6
ADL,2016-03-13,22,67,1017,0.0,1
ADL,2016-03-14,22,60,1018,0.0,6
ADL,2016-03-15,22,50,1016,0.0,2
ADL,2016-03-16,22,54,1012,0.0,NA
ADL,2016-03-17,27,54,1006,7.87,6
ADL,2016-03-18,18,54,1010,0.0,5
ADL,2016-03-19,16,63,1018,0.0,4
ADL,2016-03-20,16,56,1020,0.0,1
ADL,2016-03-21,17,55,1019,0.0,1
ADL,2016-03-22,20,43,1015,0.0,8
ADL,2016-03-23,21,57,1016,0.0,6
ADL,2016-03-24,21,65,1019,0.0,7
ADL,2016-03-25,18,59,1022,0.0,2
ADL,2016-03-26,17,59,1023,0.0,5
ADL,2016-03-27,18,53,1022,0.0,7
ADL,2016-03-28,19,43,1019,0.0,NA
ADL,2016-03-29,17,45,1022,0.0,3
ADL,2016-03-30,14,61,1023,0.0,5
ADL,2016-03-31,17,59,1020,0.0,3
ADL,2016-04-01,21,40,1013,0.0,8
ADL,2016-04-02,18,60,1020,0.0,3
ADL,2016-04-03,17,50,1025,0.0,4
ADL,2016-04-04,18,49,1018,0.0,NA
ADL,2016-04-05,20,55,1012,3.05,6
ADL,2016-04-06,15,70,1020,0.25,6
ADL,2016-04-07,13,65,1025,0.0,5
ADL,2016-04-08,14,64,1024,0.0,4
ADL,2016-04-09,16,72,1023,0.0,5
ADL,2016-04-10,18,68,1023,0.0,5
ADL,2016-04-11,18,71,1025,0.0,4
ADL,2016-04-12,16,69,1026,0.0,3
ADL,2016-04-13,15,69,1025,0.0,4
ADL,2016-04-14,18,59,1023,0.0,NA
ADL,2016-04-15,19,55,1021,0.0,NA
ADL,2016-04-16,17,70,1023,0.0,4
ADL,2016-04-17,16,53,1023,0.0,3
ADL,2016-04-18,15,54,1017,0.0,8
ADL,2016-04-19,19,45,1015,0.0,NA
ADL,2016-04-20,21,46,1016,0.25,8
ADL,2016-04-21,18,76,1022,0.0,4
ADL,2016-04-22,15,61,1029,0.0,4
ADL,2016-04-23,14,52,1030,0.0,2
ADL,2016-04-24,16,63,1027,0.0,1
ADL,2016-04-25,18,44,1024,0.0,NA
ADL,2016-04-26,20,31,1020,0.0,NA
ADL,2016-04-27,23,30,1013,0.0,NA
ADL,2016-04-28,20,67,1014,0.51,6
ADL,2016-04-29,19,70,1012,0.0,4
ADL,2016-04-30,19,56,1010,0.0,3
ADL,2016-05-01,16,50,1015,0.25,4
ADL,2016-05-02,17,59,1012,0.0,5
ADL,2016-05-03,17,75,1008,5.08,6
ADL,2016-05-04,16,66,1015,0.0,5
ADL,2016-05-05,18,54,1013,0.0,3
ADL,2016-05-06,16,70,1013,0.0,2
ADL,2016-05-07,17,64,1011,0.25,8
ADL,2016-05-08,18,75,1000,0.51,5
ADL,2016-05-09,16,79,995,7.11,7
ADL,2016-05-10,16,62,1015,0.25,6
ADL,2016-05-11,16,67,1020,1.02,6
ADL,2016-05-12,17,82,1020,0.76,6
ADL,2016-05-13,16,72,1022,0.0,1
ADL,2016-05-14,16,54,1018,0.0,NA
ADL,2016-05-15,16,76,1017,0.0,3
ADL,2016-05-16,16,71,1016,0.0,2
ADL,2016-05-17,16,52,1019,0.0,5
ADL,2016-05-18,14,69,1019,0.0,4
ADL,2016-05-19,17,70,1020,0.0,6
ADL,2016-05-20,16,77,1022,0.0,6
ADL,2016-05-21,18,50,1017,0.0,NA
ADL,2016-05-22,17,53,1011,2.03,5
ADL,2016-05-23,16,64,1022,0.51,2
ADL,2016-05-24,14,67,1020,0.25,4
ADL,2016-05-25,13,79,1010,12.95,7
ADL,2016-05-26,14,73,1009,2.03,4
ADL,2016-05-27,13,77,1008,7.11,5
ADL,2016-05-28,13,66,1015,0.0,4
ADL,2016-05-29,12,60,1018,0.0,6
ADL,2016-05-30,14,63,1019,0.76,6
ADL,2016-05-31,16,67,1022,0.0,6
ADL,2016-06-01,14,74,1024,0.0,3
ADL,2016-06-02,13,74,1023,2.03,6
ADL,2016-06-03,11,81,1021,0.0,3
ADL,2016-06-04,11,81,1016,0.0,2
ADL,2016-06-05,13,76,1006,3.05,5
ADL,2016-06-06,14,73,1007,1.02,5
ADL,2016-06-07,14,70,1010,0.76,6
ADL,2016-06-08,14,75,1001,3.05,5
ADL,2016-06-09,13,73,1008,0.76,6
ADL,2016-06-10,14,76,1021,0.51,6
ADL,2016-06-11,12,68,1031,0.25,4
ADL,2016-06-12,10,70,1036,0.0,3
ADL,2016-06-13,9,61,1032,0.0,3
ADL,2016-06-14,12,69,1031,0.0,1
ADL,2016-06-15,13,56,1026,0.25,NA
ADL,2016-06-16,14,82,1013,1.02,6
ADL,2016-06-17,14,82,1013,0.0,6
ADL,2016-06-18,12,63,1019,0.0,4
ADL,2016-06-19,11,76,1017,0.0,3
ADL,2016-06-20,11,84,1011,1.02,6
ADL,2016-06-21,12,81,1003,5.08,6
ADL,2016-06-22,13,71,1009,0.51,4
ADL,2016-06-23,12,75,1004,8.89,5
ADL,2016-06-24,10,60,1014,0.0,4
ADL,2016-06-25,9,75,1023,0.0,4
ADL,2016-06-26,11,69,1017,1.02,5
ADL,2016-06-27,12,81,1020,0.0,3
ADL,2016-06-28,11,76,1026,0.0,3
ADL,2016-06-29,10,62,1021,0.25,5
ADL,2016-06-30,12,67,1014,3.05,4
ADL,2016-07-01,11,80,1025,0.25,5
ADL,2016-07-02,13,82,1028,0.0,6
ADL,2016-07-03,12,73,1023,0.0,5
ADL,2016-07-04,9,82,1013,14.99,6
ADL,2016-07-05,10,83,1016,0.51,6
ADL,2016-07-06,10,90,1023,2.03,4
ADL,2016-07-07,9,81,1023,0.0,4
ADL,2016-07-08,8,85,1022,0.0,2
ADL,2016-07-09,10,67,1020,5.08,8
ADL,2016-07-10,13,70,1007,0.0,5
ADL,2016-07-11,13,69,1003,1.02,6
ADL,2016-07-12,10,63,1009,2.03,5
ADL,2016-07-13,10,58,1027,0.0,3
ADL,2016-07-14,10,74,1033,0.0,5
ADL,2016-07-15,9,64,1033,0.0,4
ADL,2016-07-16,9,70,1030,0.0,NA
ADL,2016-07-17,10,62,1023,0.0,NA
ADL,2016-07-18,13,67,1020,0.0,6
ADL,2016-07-19,12,82,1020,0.51,6
ADL,2016-07-20,16,80,1019,0.0,6
ADL,2016-07-21,17,71,1010,0.0,6
ADL,2016-07-22,13,76,1003,3.05,6
ADL,2016-07-23,10,64,1013,0.25,4
ADL,2016-07-24,9,74,1010,4.06,5
ADL,2016-07-25,10,75,1014,7.11,6
ADL,2016-07-26,11,73,1012,10.92,6
ADL,2016-07-27,12,65,1022,0.0,5
ADL,2016-07-28,12,79,1027,0.0,6
ADL,2016-07-29,12,78,1024,0.0,6
ADL,2016-07-30,12,65,1017,3.05,6
ADL,2016-07-31,13,83,1014,6.1,5
ADL,2016-08-01,11,81,1014,0.51,6
ADL,2016-08-02,9,76,1026,0.25,3
ADL,2016-08-03,11,77,1029,0.0,5
ADL,2016-08-04,9,67,1030,0.25,6
ADL,2016-08-05,9,71,1029,0.0,7
ADL,2016-08-06,9,69,1025,0.0,4
ADL,2016-08-07,12,50,1021,0.0,NA
ADL,2016-08-08,16,38,1016,0.0,NA
ADL,2016-08-09,14,63,1009,2.03,6
ADL,2016-08-10,13,76,1014,6.1,5
ADL,2016-08-11,12,76,1022,0.0,4
ADL,2016-08-12,12,73,1020,0.0,4
ADL,2016-08-13,11,81,1024,0.0,5
ADL,2016-08-14,11,71,1029,0.0,4
ADL,2016-08-15,12,64,1026,0.0,NA
ADL,2016-08-16,16,45,1021,0.51,6
ADL,2016-08-17,13,72,1019,0.0,1
ADL,2016-08-18,18,47,1009,7.87,8
ADL,2016-08-19,11,69,1011,1.02,5
ADL,2016-08-20,12,73,1017,0.51,4
ADL,2016-08-21,12,71,1015,0.0,6
ADL,2016-08-22,10,74,1014,0.0,1
ADL,2016-08-23,9,80,1016,0.0,3
ADL,2016-08-24,10,73,1015,0.0,2
ADL,2016-08-25,9,71,1020,0.25,2
ADL,2016-08-26,10,70,1024,0.0,5
ADL,2016-08-27,11,53,1020,0.0,6
ADL,2016-08-28,16,33,1015,2.03,NA
ADL,2016-08-29,17,52,1013,0.76,7
ADL,2016-08-30,16,80,1012,0.25,5
ADL,2016-08-31,13,87,1017,1.02,5
ADL,2016-09-01,13,77,1015,0.25,4
ADL,2016-09-02,12,78,1011,0.25,3
ADL,2016-09-03,13,68,1015,1.02,4
ADL,2016-09-04,13,68,1026,0.0,5
ADL,2016-09-05,13,71,1028,0.0,2
ADL,2016-09-06,14,60,1026,0.0,NA
ADL,2016-09-07,18,39,1020,0.0,NA
ADL,2016-09-08,18,71,1012,11.94,5
ADL,2016-09-09,13,78,1015,0.25,5
ADL,2016-09-10,13,67,1021,0.25,6
ADL,2016-09-11,11,70,1020,0.0,2
ADL,2016-09-12,11,82,1019,4.06,6
ADL,2016-09-13,11,81,1013,4.06,6
ADL,2016-09-14,11,84,1009,4.06,7
ADL,2016-09-15,12,74,1015,0.25,5
ADL,2016-09-16,12,64,1016,0.0,4
ADL,2016-09-17,14,60,1014,2.03,7
ADL,2016-09-18,11,70,1016,0.25,5
ADL,2016-09-19,12,60,1012,0.25,6
ADL,2016-09-20,14,70,1009,2.03,6
ADL,2016-09-21,11,65,1016,0.0,6
ADL,2016-09-22,11,62,1020,0.0,6
ADL,2016-09-23,12,56,1011,0.0,1
ADL,2016-09-24,14,67,1007,0.51,5
ADL,2016-09-25,12,58,1014,0.25,4
ADL,2016-09-26,12,61,1013,0.0,4
ADL,2016-09-27,12,59,1014,0.0,3
ADL,2016-09-28,14,66,998,12.95,6
ADL,2016-09-29,11,81,987,3.05,6
ADL,2016-09-30,13,76,1002,2.03,6
ASP,2015-10-01,22,9,1024,0.0,NA
ASP,2015-10-02,22,11,1026,0.0,NA
ASP,2015-10-03,21,13,1024,0.0,NA
ASP,2015-10-04,21,13,1023,0.0,NA
ASP,2015-10-05,21,13,1019,0.0,NA
ASP,2015-10-06,23,14,1016,0.0,NA
ASP,2015-10-07,27,17,1020,0.0,5
ASP,2015-10-08,26,14,1021,0.0,NA
ASP,2015-10-09,23,13,1022,0.0,NA
ASP,2015-10-10,23,17,1021,0.0,NA
ASP,2015-10-11,24,15,1019,0.0,NA
ASP,2015-10-12,26,12,1019,0.0,NA
ASP,2015-10-13,23,12,1019,0.0,NA
ASP,2015-10-14,24,14,1018,0.0,NA
ASP,2015-10-15,26,12,1015,0.0,NA
ASP,2015-10-16,26,10,1014,0.0,NA
ASP,2015-10-17,27,14,1017,0.0,NA
ASP,2015-10-18,25,13,1019,0.0,NA
ASP,2015-10-19,26,13,1017,0.0,NA
ASP,2015-10-20,29,11,1015,0.0,NA
ASP,2015-10-21,27,19,1017,0.0,5
ASP,2015-10-22,24,20,1018,0.0,NA
ASP,2015-10-23,23,11,1017,0.0,NA
ASP,2015-10-24,24,9,1016,0.0,8
ASP,2015-10-25,26,10,1016,0.0,NA
ASP,2015-10-26,28,10,1015,0.0,8
ASP,2015-10-27,28,14,1016,0.0,NA
ASP,2015-10-28,28,13,1016,0.0,8
ASP,2015-10-29,27,25,1017,0.0,7
ASP,2015-10-30,27,24,1015,0.0,5
ASP,2015-10-31,28,23,1012,0.0,4
ASP,2015-11-01,29,18,1010,0.0,5
ASP,2015-11-02,32,22,1008,10.92,5
ASP,2015-11-03,24,56,1010,0.51,6
ASP,2015-11-04,27,46,1010,0.25,6
ASP,2015-11-05,24,38,1013,0.0,NA
ASP,2015-11-06,27,31,1013,0.0,NA
ASP,2015-11-07,29,17,1013,0.0,NA
ASP,2015-11-08,27,21,1015,0.0,6
ASP,2015-11-09,27,21,1013,0.0,6
ASP,2015-11-10,29,14,1011,0.0,6
ASP,2015-11-11,28,20,1012,0.0,8
ASP,2015-11-12,30,20,1013,0.0,NA
ASP,2015-11-13,28,21,1015,0.0,NA
ASP,2015-11-14,24,14,1016,0.0,2
ASP,2015-11-15,23,12,1014,0.0,8
ASP,2015-11-16,22,13,1014,0.0,NA
ASP,2015-11-17,25,13,1014,0.0,NA
ASP,2015-11-18,27,12,1014,0.0,NA
ASP,2015-11-19,29,12,1013,0.0,NA
ASP,2015-11-20,32,10,1012,0.0,NA
ASP,2015-11-21,28,15,1017,0.0,NA
ASP,2015-11-22,26,17,1016,0.0,NA
ASP,2015-11-23,27,13,1015,0.0,NA
ASP,2015-11-24,27,10,1014,0.0,NA
ASP,2015-11-25,29,10,1009,0.0,8
ASP,2015-11-26,29,15,1012,0.0,5
ASP,2015-11-27,27,15,1014,0.0,4
ASP,2015-11-28,30,12,1014,0.0,6
ASP,2015-11-29,29,23,1011,0.0,5
ASP,2015-11-30,29,38,1009,7.11,6
ASP,2015-12-01,27,42,1013,0.0,7
ASP,2015-12-02,26,18,1018,0.0,NA
ASP,2015-12-03,24,16,1017,0.0,NA
ASP,2015-12-04,28,14,1014,0.0,8
ASP,2015-12-05,30,14,1012,0.0,6
ASP,2015-12-06,31,31,1012,0.0,6
ASP,2015-12-07,27,62,1013,0.51,6
ASP,2015-12-08,29,37,1013,0.0,5
ASP,2015-12-09,30,34,1013,1.02,2
ASP,2015-12-10,30,36,1013,0.0,4
ASP,2015-12-11,31,36,1011,6.1,6
ASP,2015-12-12,26,29,1012,0.0,NA
ASP,2015-12-13,29,26,1011,0.0,3
ASP,2015-12-14,32,21,1010,0.0,5
ASP,2015-12-15,30,28,1011,0.0,7
ASP,2015-12-16,28,49,1010,0.25,6
ASP,2015-12-17,27,57,1010,0.25,6
ASP,2015-12-18,29,38,1009,0.0,6
ASP,2015-12-19,29,53,1007,4.06,4
ASP,2015-12-20,28,68,1008,7.11,4
ASP,2015-12-21,24,85,1011,8.89,6
ASP,2015-12-22,26,81,1013,0.51,6
ASP,2015-12-23,29,54,1010,0.0,5
ASP,2015-12-24,30,43,1006,0.51,2
ASP,2015-12-25,31,46,1004,0.0,5
ASP,2015-12-26,26,48,1010,0.25,6
ASP,2015-12-27,26,21,1012,0.0,5
ASP,2015-12-28,26,17,1013,0.0,5
ASP,2015-12-29,23,20,1011,0.0,6
ASP,2015-12-30,21,69,1008,28.96,7
ASP,2015-12-31,19,90,1007,0.51,7
ASP,2016-01-01,21,77,1009,0.25,7
ASP,2016-01-02,22,66,1012,0.0,7
ASP,2016-01-03,25,49,1011,0.0,NA
ASP,2016-01-04,26,49,1011,0.0,3
ASP,2016-01-05,26,47,1013,0.0,NA
ASP,2016-01-06,24,37,1014,0.0,NA
ASP,2016-01-07,26,33,1015,0.0,NA
ASP,2016-01-08,28,33,1015,0.0,NA
ASP,2016-01-09,28,29,1015,0.0,NA
ASP,2016-01-10,29,27,1014,0.0,8
ASP,2016-01-11,31,37,1012,0.51,5
ASP,2016-01-12,29,58,1012,7.11,5
ASP,2016-01-13,29,54,1012,6.1,4
ASP,2016-01-14,23,86,1017,0.51,7
ASP,2016-01-15,21,67,1020,0.0,6
ASP,2016-01-16,22,38,1016,0.0,NA
ASP,2016-01-17,24,37,1013,0.0,NA
ASP,2016-01-18,28,38,1011,0.0,4
ASP,2016-01-19,30,45,1011,2.03,5
ASP,2016-01-20,30,52,1012,0.0,6
ASP,2016-01-21,28,72,1012,0.76,5
ASP,2016-01-22,29,59,1012,0.0,5
ASP,2016-01-23,29,57,1013,0.0,6
ASP,2016-01-24,28,47,1013,0.0,NA
ASP,2016-01-25,27,38,1012,0.0,NA
ASP,2016-01-26,29,32,1011,0.0,6
ASP,2016-01-27,30,27,1009,0.0,7
ASP,2016-01-28,30,29,1011,0.0,7
ASP,2016-01-29,27,33,1010,0.0,6
ASP,2016-01-30,27,33,1008,0.0,4
ASP,2016-01-31,29,33,1006,0.0,5
ASP,2016-02-01,32,44,1004,0.25,6
ASP,2016-02-02,31,45,1006,0.0,6
ASP,2016-02-03,24,48,1011,0.0,6
ASP,2016-02-04,23,32,1013,0.0,NA
ASP,2016-02-05,22,27,1011,0.0,NA
ASP,2016-02-06,26,23,1010,0.0,6
ASP,2016-02-07,27,27,1012,0.0,4
ASP,2016-02-08,28,25,1014,0.0,4
ASP,2016-02-09,28,25,1013,0.0,4
ASP,2016-02-10,28,22,1011,0.0,3
ASP,2016-02-11,28,18,1011,0.0,3
ASP,2016-02-12,29,18,1012,0.0,NA
ASP,2016-02-13,30,15,1011,0.0,NA
ASP,2016-02-14,29,14,1011,0.0,NA
ASP,2016-02-15,28,19,1013,0.0,NA
ASP,2016-02-16,26,23,1015,0.0,NA
ASP,2016-02-17,24,22,1013,0.0,NA
ASP,2016-02-18,27,19,1010,0.0,5
ASP,2016-02-19,32,17,1010,0.0,6
ASP,2016-02-20,31,36,1014,0.0,4
ASP,2016-02-21,31,21,1015,0.0,2
ASP,2016-02-22,30,18,1014,0.0,NA
ASP,2016-02-23,32,20,1011,0.0,NA
ASP,2016-02-24,32,19,1008,0.0,NA
ASP,2016-02-25,31,33,1012,25.91,6
ASP,2016-02-26,28,48,1016,0.25,6
ASP,2016-02-27,28,33,1016,0.0,NA
ASP,2016-02-28,27,31,1016,0.0,NA
ASP,2016-02-29,27,28,1015,0.0,NA
ASP,2016-03-01,27,25,1013,0.0,NA
ASP,2016-03-02,28,22,1013,0.0,NA
ASP,2016-03-03,30,27,1013,0.0,3
ASP,2016-03-04,31,27,1012,0.0,3
ASP,2016-03-05,31,29,1011,0.0,NA
ASP,2016-03-06,30,46,1011,0.51,4
ASP,2016-03-07,29,49,1011,0.0,4
ASP,2016-03-08,29,47,1012,0.0,4
ASP,2016-03-09,26,79,1013,3.05,4
ASP,2016-03-10,27,64,1013,0.0,4
ASP,2016-03-11,28,57,1013,0.0,3
ASP,2016-03-12,28,55,1012,0.0,4
ASP,2016-03-13,27,55,1012,0.0,5
ASP,2016-03-14,28,50,1011,0.0,5
ASP,2016-03-15,28,48,1010,0.0,2
ASP,2016-03-16,29,41,1009,0.0,3
ASP,2016-03-17,30,39,1008,0.0,6
ASP,2016-03-18,29,52,1010,0.0,5
ASP,2016-03-19,27,34,1013,0.0,6
ASP,2016-03-20,27,21,1014,0.0,8
ASP,2016-03-21,27,20,1014,0.0,5
ASP,2016-03-22,24,19,1013,0.0,3
ASP,2016-03-23,26,18,1015,0.0,3
ASP,2016-03-24,27,18,1017,0.0,NA
ASP,2016-03-25,27,21,1017,0.0,NA
ASP,2016-03-26,26,32,1018,0.0,NA
ASP,2016-03-27,26,30,1017,0.0,NA
ASP,2016-03-28,28,24,1014,0.0,6
ASP,2016-03-29,22,66,1019,0.0,7
ASP,2016-03-30,22,52,1020,0.0,2
ASP,2016-03-31,21,32,1019,0.0,NA
ASP,2016-04-01,23,27,1016,0.0,NA
ASP,2016-04-02,25,22,1019,0.0,NA
ASP,2016-04-03,23,19,1020,0.0,NA
ASP,2016-04-04,22,22,1017,0.0,NA
ASP,2016-04-05,24,21,1014,0.0,NA
